code,id,market,flag
601677,1,SH,True
601669,1,SH,True
601668,1,SH,True
601666,1,SH,True
601665,1,SH,True
601658,1,SH,True
601636,1,SH,True
601633,1,SH,True
601628,1,SH,True
601619,1,SH,True
601618,1,SH,True
601616,1,SH,True
601615,1,SH,True
601611,1,SH,True
601609,1,SH,True
601608,1,SH,True
601607,1,SH,True
601606,1,SH,True
601601,1,SH,True
601600,1,SH,True
601599,1,SH,True
601598,1,SH,True
601595,1,SH,True
601588,1,SH,True
601579,1,SH,True
601577,1,SH,True
601568,1,SH,True
601567,1,SH,True
601566,1,SH,True
601558,1,SH,True
601555,1,SH,True
601528,1,SH,True
601519,1,SH,True
601518,1,SH,True
601515,1,SH,True
601512,1,SH,True
601500,1,SH,True
601456,1,SH,True
601399,1,SH,True
601398,1,SH,True
601390,1,SH,True
601388,1,SH,True
601377,1,SH,True
601375,1,SH,True
601369,1,SH,True
601368,1,SH,True
601366,1,SH,True
601360,1,SH,True
601339,1,SH,True
601336,1,SH,True
601333,1,SH,True
601330,1,SH,True
601328,1,SH,True
601326,1,SH,True
601319,1,SH,True
601318,1,SH,True
601311,1,SH,True
601299,1,SH,True
601298,1,SH,True
601288,1,SH,True
601279,1,SH,True
601268,1,SH,True
601258,1,SH,True
601238,1,SH,True
601236,1,SH,True
601233,1,SH,True
601231,1,SH,True
601229,1,SH,True
601228,1,SH,True
601226,1,SH,True
601225,1,SH,True
601222,1,SH,True
601218,1,SH,True
601216,1,SH,True
601212,1,SH,True
601211,1,SH,True
601208,1,SH,True
601200,1,SH,True
601199,1,SH,True
601198,1,SH,True
601188,1,SH,True
601187,1,SH,True
601186,1,SH,True
601179,1,SH,True
601177,1,SH,True
601169,1,SH,True
601168,1,SH,True
601166,1,SH,True
601163,1,SH,True
601162,1,SH,True
601158,1,SH,True
601156,1,SH,True
601155,1,SH,True
601139,1,SH,True
601138,1,SH,True
601137,1,SH,True
601136,1,SH,True
601133,1,SH,True
601128,1,SH,True
601127,1,SH,True
601126,1,SH,True
601121,1,SH,True
601118,1,SH,True
601117,1,SH,True
601116,1,SH,True
601113,1,SH,True
601111,1,SH,True
601108,1,SH,True
601107,1,SH,True
601106,1,SH,True
601101,1,SH,True
601100,1,SH,True
601099,1,SH,True
601098,1,SH,True
601096,1,SH,True
601089,1,SH,True
601088,1,SH,True
601086,1,SH,True
601083,1,SH,True
601077,1,SH,True
601069,1,SH,True
601068,1,SH,True
601066,1,SH,True
601065,1,SH,True
601061,1,SH,True
601059,1,SH,True
601058,1,SH,True
601038,1,SH,True
601033,1,SH,True
601028,1,SH,True
601022,1,SH,True
601021,1,SH,True
601020,1,SH,True
601019,1,SH,True
601018,1,SH,True
601016,1,SH,True
601015,1,SH,True
601012,1,SH,True
601011,1,SH,True
601010,1,SH,True
601009,1,SH,True
601008,1,SH,True
601007,1,SH,True
601006,1,SH,True
601005,1,SH,True
601003,1,SH,True
601002,1,SH,True
601001,1,SH,True
601000,1,SH,True
600999,1,SH,True
600998,1,SH,True
600997,1,SH,True
600996,1,SH,True
600995,1,SH,True
600993,1,SH,True
600992,1,SH,True
600991,1,SH,True
600990,1,SH,True
600989,1,SH,True
600988,1,SH,True
600987,1,SH,True
600986,1,SH,True
600985,1,SH,True
600984,1,SH,True
600983,1,SH,True
600982,1,SH,True
600981,1,SH,True
600980,1,SH,True
600979,1,SH,True
600978,1,SH,True
600977,1,SH,True
600976,1,SH,True
600975,1,SH,True
600973,1,SH,True
600971,1,SH,True
600970,1,SH,True
600969,1,SH,True
600968,1,SH,True
600967,1,SH,True
600966,1,SH,True
600965,1,SH,True
600963,1,SH,True
600962,1,SH,True
600961,1,SH,True
600960,1,SH,True
600959,1,SH,True
600958,1,SH,True
600956,1,SH,True
600955,1,SH,True
600941,1,SH,True
600939,1,SH,True
600938,1,SH,True
600936,1,SH,True
600935,1,SH,True
600933,1,SH,True
600930,1,SH,True
600929,1,SH,True
600928,1,SH,True
600927,1,SH,True
600926,1,SH,True
600925,1,SH,True
600919,1,SH,True
600918,1,SH,True
600917,1,SH,True
600916,1,SH,True
600909,1,SH,True
600908,1,SH,True
600906,1,SH,True
600905,1,SH,True
600903,1,SH,True
600901,1,SH,True
600900,1,SH,True
600899,1,SH,True
600898,1,SH,True
600897,1,SH,True
600896,1,SH,True
600895,1,SH,True
600894,1,SH,True
600893,1,SH,True
600892,1,SH,True
600891,1,SH,True
600890,1,SH,True
600889,1,SH,True
600888,1,SH,True
600887,1,SH,True
600886,1,SH,True
600885,1,SH,True
600884,1,SH,True
600883,1,SH,True
600882,1,SH,True
600881,1,SH,True
600880,1,SH,True
600879,1,SH,True
600878,1,SH,True
600877,1,SH,True
600876,1,SH,True
600875,1,SH,True
600874,1,SH,True
600873,1,SH,True
600872,1,SH,True
600871,1,SH,True
600870,1,SH,True
600869,1,SH,True
600868,1,SH,True
600867,1,SH,True
600866,1,SH,True
600865,1,SH,True
600864,1,SH,True
600863,1,SH,True
600862,1,SH,True
600861,1,SH,True
600860,1,SH,True
600859,1,SH,True
600858,1,SH,True
600857,1,SH,True
600856,1,SH,True
600855,1,SH,True
600854,1,SH,True
600853,1,SH,True
600852,1,SH,True
600851,1,SH,True
600850,1,SH,True
600849,1,SH,True
600848,1,SH,True
600847,1,SH,True
600846,1,SH,True
600845,1,SH,True
600844,1,SH,True
600843,1,SH,True
600842,1,SH,True
600841,1,SH,True
600840,1,SH,True
600839,1,SH,True
600838,1,SH,True
600837,1,SH,True
600836,1,SH,True
600835,1,SH,True
600834,1,SH,True
600833,1,SH,True
600832,1,SH,True
600831,1,SH,True
600830,1,SH,True
600829,1,SH,True
600828,1,SH,True
600827,1,SH,True
600826,1,SH,True
600825,1,SH,True
600824,1,SH,True
600823,1,SH,True
600822,1,SH,True
600821,1,SH,True
600820,1,SH,True
600819,1,SH,True
600818,1,SH,True
600817,1,SH,True
600816,1,SH,True
600815,1,SH,True
600814,1,SH,True
600813,1,SH,True
600812,1,SH,True
600811,1,SH,True
600810,1,SH,True
600809,1,SH,True
600808,1,SH,True
600807,1,SH,True
600806,1,SH,True
600805,1,SH,True
600804,1,SH,True
600803,1,SH,True
600802,1,SH,True
600801,1,SH,True
600800,1,SH,True
600799,1,SH,True
600798,1,SH,True
600797,1,SH,True
600796,1,SH,True
600795,1,SH,True
600794,1,SH,True
600793,1,SH,True
600792,1,SH,True
600791,1,SH,True
600790,1,SH,True
600789,1,SH,True
600788,1,SH,True
600787,1,SH,True
600786,1,SH,True
600785,1,SH,True
600784,1,SH,True
600783,1,SH,True
600782,1,SH,True
600781,1,SH,True
600780,1,SH,True
600779,1,SH,True
600778,1,SH,True
600777,1,SH,True
600776,1,SH,True
600775,1,SH,True
600774,1,SH,True
600773,1,SH,True
600772,1,SH,True
600771,1,SH,True
600770,1,SH,True
600769,1,SH,True
600768,1,SH,True
600767,1,SH,True
600766,1,SH,True
600765,1,SH,True
600764,1,SH,True
600763,1,SH,True
600762,1,SH,True
600761,1,SH,True
600760,1,SH,True
600759,1,SH,True
600758,1,SH,True
600757,1,SH,True
600756,1,SH,True
600755,1,SH,True
600754,1,SH,True
600753,1,SH,True
600752,1,SH,True
600751,1,SH,True
600750,1,SH,True
600749,1,SH,True
600748,1,SH,True
600747,1,SH,True
600746,1,SH,True
600745,1,SH,True
600744,1,SH,True
600743,1,SH,True
600742,1,SH,True
600741,1,SH,True
600740,1,SH,True
600739,1,SH,True
600738,1,SH,True
600737,1,SH,True
600736,1,SH,True
600735,1,SH,True
600734,1,SH,True
600733,1,SH,True
600732,1,SH,True
600731,1,SH,True
600730,1,SH,True
600729,1,SH,True
600728,1,SH,True
600727,1,SH,True
600726,1,SH,True
600725,1,SH,True
600724,1,SH,True
600723,1,SH,True
600722,1,SH,True
600721,1,SH,True
600720,1,SH,True
600719,1,SH,True
600718,1,SH,True
600717,1,SH,True
600716,1,SH,True
600715,1,SH,True
600714,1,SH,True
600713,1,SH,True
600712,1,SH,True
600711,1,SH,True
600710,1,SH,True
600709,1,SH,True
600708,1,SH,True
600707,1,SH,True
600706,1,SH,True
600705,1,SH,True
600704,1,SH,True
600703,1,SH,True
600702,1,SH,True
600701,1,SH,True
600700,1,SH,True
600699,1,SH,True
600698,1,SH,True
600697,1,SH,True
600696,1,SH,True
600695,1,SH,True
600694,1,SH,True
600693,1,SH,True
600692,1,SH,True
600691,1,SH,True
600690,1,SH,True
600689,1,SH,True
600688,1,SH,True
600687,1,SH,True
600686,1,SH,True
600685,1,SH,True
600684,1,SH,True
600683,1,SH,True
600682,1,SH,True
600681,1,SH,True
600680,1,SH,True
600679,1,SH,True
600678,1,SH,True
600677,1,SH,True
600676,1,SH,True
600675,1,SH,True
600674,1,SH,True
600673,1,SH,True
600672,1,SH,True
600671,1,SH,True
600670,1,SH,True
600669,1,SH,True
600668,1,SH,True
600667,1,SH,True
600666,1,SH,True
600665,1,SH,True
600664,1,SH,True
600663,1,SH,True
600662,1,SH,True
600661,1,SH,True
600660,1,SH,True
600659,1,SH,True
600658,1,SH,True
600657,1,SH,True
600656,1,SH,True
600655,1,SH,True
600654,1,SH,True
600653,1,SH,True
600652,1,SH,True
600651,1,SH,True
600650,1,SH,True
600649,1,SH,True
600648,1,SH,True
600647,1,SH,True
600646,1,SH,True
600645,1,SH,True
600644,1,SH,True
600643,1,SH,True
600642,1,SH,True
600641,1,SH,True
600640,1,SH,True
600639,1,SH,True
600638,1,SH,True
600637,1,SH,True
600636,1,SH,True
600635,1,SH,True
600634,1,SH,True
600633,1,SH,True
600632,1,SH,True
600631,1,SH,True
600630,1,SH,True
600629,1,SH,True
600628,1,SH,True
600627,1,SH,True
600626,1,SH,True
600625,1,SH,True
600624,1,SH,True
600623,1,SH,True
600622,1,SH,True
600621,1,SH,True
600620,1,SH,True
600619,1,SH,True
600618,1,SH,True
600617,1,SH,True
600616,1,SH,True
600615,1,SH,True
600614,1,SH,True
600613,1,SH,True
600612,1,SH,True
600611,1,SH,True
600610,1,SH,True
600609,1,SH,True
600608,1,SH,True
600607,1,SH,True
600606,1,SH,True
600605,1,SH,True
600604,1,SH,True
600603,1,SH,True
600602,1,SH,True
600601,1,SH,True
600600,1,SH,True
600599,1,SH,True
600598,1,SH,True
600597,1,SH,True
600596,1,SH,True
600595,1,SH,True
600594,1,SH,True
600593,1,SH,True
600592,1,SH,True
600591,1,SH,True
600590,1,SH,True
600589,1,SH,True
600588,1,SH,True
600587,1,SH,True
600586,1,SH,True
600585,1,SH,True
600584,1,SH,True
600583,1,SH,True
600582,1,SH,True
600581,1,SH,True
600580,1,SH,True
600579,1,SH,True
600578,1,SH,True
600577,1,SH,True
600576,1,SH,True
600575,1,SH,True
600573,1,SH,True
600572,1,SH,True
600571,1,SH,True
600570,1,SH,True
600569,1,SH,True
600568,1,SH,True
600567,1,SH,True
600566,1,SH,True
600565,1,SH,True
600563,1,SH,True
600562,1,SH,True
600561,1,SH,True
600560,1,SH,True
600559,1,SH,True
600558,1,SH,True
600557,1,SH,True
600556,1,SH,True
600555,1,SH,True
600553,1,SH,True
600552,1,SH,True
600551,1,SH,True
600550,1,SH,True
600549,1,SH,True
600548,1,SH,True
600547,1,SH,True
600546,1,SH,True
600545,1,SH,True
600543,1,SH,True
600540,1,SH,True
600539,1,SH,True
600538,1,SH,True
600537,1,SH,True
600536,1,SH,True
600535,1,SH,True
600533,1,SH,True
600532,1,SH,True
600531,1,SH,True
600530,1,SH,True
600529,1,SH,True
600528,1,SH,True
600527,1,SH,True
600526,1,SH,True
600525,1,SH,True
600523,1,SH,True
600522,1,SH,True
600521,1,SH,True
600520,1,SH,True
600519,1,SH,True
600518,1,SH,True
600517,1,SH,True
600516,1,SH,True
600515,1,SH,True
600513,1,SH,True
600512,1,SH,True
600511,1,SH,True
600510,1,SH,True
600509,1,SH,True
600508,1,SH,True
600507,1,SH,True
600506,1,SH,True
600505,1,SH,True
600503,1,SH,True
600502,1,SH,True
600501,1,SH,True
600500,1,SH,True
600499,1,SH,True
600498,1,SH,True
600497,1,SH,True
600496,1,SH,True
600495,1,SH,True
600493,1,SH,True
600491,1,SH,True
600490,1,SH,True
600489,1,SH,True
600488,1,SH,True
600487,1,SH,True
600486,1,SH,True
600485,1,SH,True
600483,1,SH,True
600482,1,SH,True
600481,1,SH,True
600480,1,SH,True
600479,1,SH,True
600478,1,SH,True
600477,1,SH,True
600476,1,SH,True
600475,1,SH,True
600472,1,SH,True
600470,1,SH,True
600469,1,SH,True
600468,1,SH,True
600467,1,SH,True
600466,1,SH,True
600463,1,SH,True
600462,1,SH,True
600461,1,SH,True
600460,1,SH,True
600459,1,SH,True
600458,1,SH,True
600456,1,SH,True
600455,1,SH,True
600452,1,SH,True
600449,1,SH,True
600448,1,SH,True
600446,1,SH,True
600444,1,SH,True
600439,1,SH,True
600438,1,SH,True
600436,1,SH,True
600435,1,SH,True
600433,1,SH,True
600432,1,SH,True
600429,1,SH,True
600428,1,SH,True
600426,1,SH,True
600425,1,SH,True
600423,1,SH,True
600422,1,SH,True
600421,1,SH,True
600420,1,SH,True
600419,1,SH,True
600418,1,SH,True
600416,1,SH,True
600415,1,SH,True
600410,1,SH,True
600409,1,SH,True
600408,1,SH,True
600406,1,SH,True
600405,1,SH,True
600403,1,SH,True
600401,1,SH,True
600400,1,SH,True
600399,1,SH,True
600398,1,SH,True
600397,1,SH,True
600396,1,SH,True
600395,1,SH,True
600393,1,SH,True
600392,1,SH,True
600391,1,SH,True
600390,1,SH,True
600389,1,SH,True
600388,1,SH,True
600387,1,SH,True
600386,1,SH,True
600385,1,SH,True
600383,1,SH,True
600382,1,SH,True
600381,1,SH,True
600380,1,SH,True
600379,1,SH,True
600378,1,SH,True
600377,1,SH,True
600376,1,SH,True
600375,1,SH,True
600373,1,SH,True
600372,1,SH,True
600371,1,SH,True
600370,1,SH,True
600369,1,SH,True
600368,1,SH,True
600367,1,SH,True
600366,1,SH,True
600365,1,SH,True
600363,1,SH,True
600362,1,SH,True
600361,1,SH,True
600360,1,SH,True
600359,1,SH,True
600358,1,SH,True
600357,1,SH,True
600356,1,SH,True
600355,1,SH,True
600354,1,SH,True
600353,1,SH,True
600352,1,SH,True
600351,1,SH,True
600350,1,SH,True
600348,1,SH,True
600346,1,SH,True
600345,1,SH,True
600343,1,SH,True
600340,1,SH,True
600339,1,SH,True
600338,1,SH,True
600337,1,SH,True
600336,1,SH,True
600335,1,SH,True
600333,1,SH,True
600332,1,SH,True
600331,1,SH,True
600330,1,SH,True
600329,1,SH,True
600328,1,SH,True
600327,1,SH,True
600326,1,SH,True
600325,1,SH,True
600323,1,SH,True
600322,1,SH,True
600321,1,SH,True
600320,1,SH,True
600319,1,SH,True
600318,1,SH,True
600317,1,SH,True
600316,1,SH,True
600315,1,SH,True
600313,1,SH,True
600312,1,SH,True
600311,1,SH,True
600310,1,SH,True
600309,1,SH,True
600308,1,SH,True
600307,1,SH,True
600306,1,SH,True
600305,1,SH,True
600303,1,SH,True
600302,1,SH,True
600301,1,SH,True
600300,1,SH,True
600299,1,SH,True
600298,1,SH,True
600297,1,SH,True
600296,1,SH,True
600295,1,SH,True
600293,1,SH,True
600292,1,SH,True
600291,1,SH,True
600290,1,SH,True
600289,1,SH,True
600288,1,SH,True
600287,1,SH,True
600286,1,SH,True
600285,1,SH,True
600284,1,SH,True
600283,1,SH,True
600282,1,SH,True
600281,1,SH,True
600280,1,SH,True
600279,1,SH,True
600278,1,SH,True
600277,1,SH,True
600276,1,SH,True
600275,1,SH,True
600273,1,SH,True
600272,1,SH,True
600271,1,SH,True
600270,1,SH,True
600269,1,SH,True
600268,1,SH,True
600267,1,SH,True
600266,1,SH,True
600265,1,SH,True
600263,1,SH,True
600262,1,SH,True
600261,1,SH,True
600260,1,SH,True
600259,1,SH,True
600258,1,SH,True
600257,1,SH,True
600256,1,SH,True
600255,1,SH,True
600253,1,SH,True
600252,1,SH,True
600251,1,SH,True
600250,1,SH,True
600249,1,SH,True
600248,1,SH,True
600247,1,SH,True
600246,1,SH,True
600243,1,SH,True
600242,1,SH,True
600241,1,SH,True
600240,1,SH,True
600239,1,SH,True
600238,1,SH,True
600237,1,SH,True
600236,1,SH,True
600235,1,SH,True
600234,1,SH,True
600233,1,SH,True
600232,1,SH,True
600231,1,SH,True
600230,1,SH,True
600229,1,SH,True
600228,1,SH,True
600227,1,SH,True
600226,1,SH,True
600225,1,SH,True
600223,1,SH,True
600222,1,SH,True
600221,1,SH,True
600220,1,SH,True
600219,1,SH,True
600218,1,SH,True
600217,1,SH,True
600216,1,SH,True
600215,1,SH,True
600213,1,SH,True
600212,1,SH,True
600211,1,SH,True
600210,1,SH,True
600209,1,SH,True
600208,1,SH,True
600207,1,SH,True
600206,1,SH,True
600205,1,SH,True
600203,1,SH,True
600202,1,SH,True
600201,1,SH,True
600200,1,SH,True
600199,1,SH,True
600198,1,SH,True
600197,1,SH,True
600196,1,SH,True
600195,1,SH,True
600193,1,SH,True
600192,1,SH,True
600191,1,SH,True
600190,1,SH,True
600189,1,SH,True
600188,1,SH,True
600187,1,SH,True
600186,1,SH,True
600185,1,SH,True
600184,1,SH,True
600183,1,SH,True
600182,1,SH,True
600181,1,SH,True
600180,1,SH,True
600179,1,SH,True
600178,1,SH,True
600177,1,SH,True
600176,1,SH,True
600175,1,SH,True
600173,1,SH,True
600172,1,SH,True
600171,1,SH,True
600170,1,SH,True
600169,1,SH,True
600168,1,SH,True
600167,1,SH,True
600166,1,SH,True
600165,1,SH,True
600163,1,SH,True
600162,1,SH,True
600161,1,SH,True
600160,1,SH,True
600159,1,SH,True
600158,1,SH,True
600157,1,SH,True
600156,1,SH,True
600155,1,SH,True
600153,1,SH,True
600152,1,SH,True
600151,1,SH,True
600150,1,SH,True
600149,1,SH,True
600148,1,SH,True
600146,1,SH,True
600145,1,SH,True
600143,1,SH,True
600141,1,SH,True
600139,1,SH,True
600138,1,SH,True
600137,1,SH,True
600136,1,SH,True
600135,1,SH,True
600133,1,SH,True
600132,1,SH,True
600131,1,SH,True
600130,1,SH,True
600129,1,SH,True
600128,1,SH,True
600127,1,SH,True
600126,1,SH,True
600125,1,SH,True
600123,1,SH,True
600122,1,SH,True
600121,1,SH,True
600120,1,SH,True
600119,1,SH,True
600118,1,SH,True
600117,1,SH,True
600116,1,SH,True
600115,1,SH,True
600114,1,SH,True
600113,1,SH,True
600112,1,SH,True
600111,1,SH,True
600110,1,SH,True
600109,1,SH,True
600108,1,SH,True
600107,1,SH,True
600106,1,SH,True
600105,1,SH,True
600104,1,SH,True
600103,1,SH,True
600102,1,SH,True
600101,1,SH,True
600100,1,SH,True
600099,1,SH,True
600098,1,SH,True
600097,1,SH,True
600096,1,SH,True
600095,1,SH,True
600094,1,SH,True
600093,1,SH,True
600092,1,SH,True
600091,1,SH,True
600090,1,SH,True
600089,1,SH,True
600088,1,SH,True
600087,1,SH,True
600086,1,SH,True
600085,1,SH,True
600084,1,SH,True
600083,1,SH,True
600082,1,SH,True
600081,1,SH,True
600080,1,SH,True
600079,1,SH,True
600078,1,SH,True
600077,1,SH,True
600076,1,SH,True
600075,1,SH,True
600074,1,SH,True
600073,1,SH,True
600072,1,SH,True
600071,1,SH,True
600070,1,SH,True
600069,1,SH,True
600068,1,SH,True
600067,1,SH,True
600066,1,SH,True
600065,1,SH,True
600064,1,SH,True
600063,1,SH,True
600062,1,SH,True
600061,1,SH,True
600060,1,SH,True
600059,1,SH,True
600058,1,SH,True
600057,1,SH,True
600056,1,SH,True
600055,1,SH,True
600054,1,SH,True
600053,1,SH,True
600052,1,SH,True
600051,1,SH,True
600050,1,SH,True
600048,1,SH,True
600039,1,SH,True
600038,1,SH,True
600037,1,SH,True
600036,1,SH,True
600035,1,SH,True
600033,1,SH,True
600032,1,SH,True
600031,1,SH,True
600030,1,SH,True
600029,1,SH,True
600028,1,SH,True
600027,1,SH,True
600026,1,SH,True
600025,1,SH,True
600023,1,SH,True
600022,1,SH,True
600021,1,SH,True
600020,1,SH,True
600019,1,SH,True
600018,1,SH,True
600017,1,SH,True
600016,1,SH,True
600015,1,SH,True
600012,1,SH,True
600011,1,SH,True
600010,1,SH,True
600009,1,SH,True
600008,1,SH,True
600007,1,SH,True
600006,1,SH,True
600005,1,SH,True
600004,1,SH,True
600003,1,SH,True
600002,1,SH,True
600001,1,SH,True
600000,1,SH,True
302132,0,SZ,True
301678,0,SZ,True
301665,0,SZ,True
301662,0,SZ,True
301658,0,SZ,True
301636,0,SZ,True
301633,0,SZ,True
301632,0,SZ,True
301631,0,SZ,True
301630,0,SZ,True
301629,0,SZ,True
301628,0,SZ,True
301626,0,SZ,True
301622,0,SZ,True
301618,0,SZ,True
301617,0,SZ,True
301616,0,SZ,True
301613,0,SZ,True
301611,0,SZ,True
301609,0,SZ,True
301608,0,SZ,True
301607,0,SZ,True
301606,0,SZ,True
301603,0,SZ,True
301602,0,SZ,True
301601,0,SZ,True
301600,0,SZ,True
301598,0,SZ,True
301596,0,SZ,True
301595,0,SZ,True
301592,0,SZ,True
301591,0,SZ,True
301590,0,SZ,True
301589,0,SZ,True
301588,0,SZ,True
301587,0,SZ,True
301586,0,SZ,True
301585,0,SZ,True
301581,0,SZ,True
301580,0,SZ,True
301578,0,SZ,True
301577,0,SZ,True
301575,0,SZ,False
301571,0,SZ,True
301568,0,SZ,True
301567,0,SZ,True
301566,0,SZ,True
301565,0,SZ,True
301560,0,SZ,True
301559,0,SZ,True
301558,0,SZ,True
301557,0,SZ,True
301556,0,SZ,True
301555,0,SZ,True
301552,0,SZ,True
301551,0,SZ,True
301550,0,SZ,True
301548,0,SZ,True
301539,0,SZ,True
301538,0,SZ,True
301536,0,SZ,True
301535,0,SZ,True
301533,0,SZ,True
301529,0,SZ,True
301528,0,SZ,True
301526,0,SZ,True
301525,0,SZ,True
301522,0,SZ,True
301520,0,SZ,True
301519,0,SZ,True
301518,0,SZ,True
301517,0,SZ,True
301516,0,SZ,True
301515,0,SZ,True
301512,0,SZ,True
301511,0,SZ,True
301510,0,SZ,True
301509,0,SZ,True
301508,0,SZ,True
301507,0,SZ,True
301505,0,SZ,True
301503,0,SZ,True
301502,0,SZ,True
301501,0,SZ,True
301500,0,SZ,True
301499,0,SZ,True
301498,0,SZ,True
301491,0,SZ,True
301489,0,SZ,True
301488,0,SZ,True
301487,0,SZ,True
301486,0,SZ,True
301479,0,SZ,True
301469,0,SZ,True
301468,0,SZ,True
301459,0,SZ,True
301458,0,SZ,True
301456,0,SZ,True
301448,0,SZ,True
301446,0,SZ,True
301439,0,SZ,True
301429,0,SZ,True
301428,0,SZ,True
301421,0,SZ,True
301419,0,SZ,True
301418,0,SZ,True
301413,0,SZ,True
301408,0,SZ,True
301399,0,SZ,True
301398,0,SZ,True
301397,0,SZ,True
301396,0,SZ,True
301395,0,SZ,True
301393,0,SZ,True
301392,0,SZ,True
301391,0,SZ,True
301390,0,SZ,True
301389,0,SZ,True
301388,0,SZ,True
301387,0,SZ,True
301386,0,SZ,True
301383,0,SZ,True
301382,0,SZ,True
301381,0,SZ,True
301380,0,SZ,True
301379,0,SZ,True
301378,0,SZ,True
301377,0,SZ,True
301376,0,SZ,True
301373,0,SZ,True
301372,0,SZ,True
301371,0,SZ,True
301370,0,SZ,True
301369,0,SZ,True
301368,0,SZ,True
301367,0,SZ,True
301366,0,SZ,True
301365,0,SZ,True
301363,0,SZ,True
301362,0,SZ,True
301361,0,SZ,True
301360,0,SZ,True
301359,0,SZ,True
301358,0,SZ,True
301357,0,SZ,True
301356,0,SZ,True
301355,0,SZ,True
301353,0,SZ,True
301349,0,SZ,True
301348,0,SZ,True
301345,0,SZ,True
301339,0,SZ,True
301338,0,SZ,True
301337,0,SZ,True
301336,0,SZ,True
301335,0,SZ,True
301333,0,SZ,True
301332,0,SZ,True
301331,0,SZ,True
301330,0,SZ,True
301329,0,SZ,True
301328,0,SZ,True
301327,0,SZ,True
301326,0,SZ,True
301325,0,SZ,True
301323,0,SZ,True
301322,0,SZ,True
301321,0,SZ,True
301320,0,SZ,True
301319,0,SZ,True
301318,0,SZ,True
301317,0,SZ,True
301316,0,SZ,True
301315,0,SZ,True
301314,0,SZ,True
301313,0,SZ,True
301312,0,SZ,True
301311,0,SZ,True
301310,0,SZ,True
301309,0,SZ,True
301308,0,SZ,True
301307,0,SZ,True
301306,0,SZ,True
301305,0,SZ,True
301303,0,SZ,True
301302,0,SZ,True
301301,0,SZ,True
301300,0,SZ,True
301299,0,SZ,True
301298,0,SZ,True
301297,0,SZ,True
301296,0,SZ,True
301295,0,SZ,True
301293,0,SZ,True
301292,0,SZ,True
301291,0,SZ,True
301290,0,SZ,True
301289,0,SZ,True
301288,0,SZ,True
301287,0,SZ,True
301286,0,SZ,True
301285,0,SZ,True
301283,0,SZ,True
301282,0,SZ,True
301281,0,SZ,True
301280,0,SZ,True
301279,0,SZ,True
301278,0,SZ,True
301277,0,SZ,True
301276,0,SZ,True
301275,0,SZ,True
301273,0,SZ,True
301272,0,SZ,True
301270,0,SZ,True
301269,0,SZ,True
301268,0,SZ,True
301267,0,SZ,True
301266,0,SZ,True
301265,0,SZ,True
301263,0,SZ,True
301262,0,SZ,True
301261,0,SZ,True
301260,0,SZ,True
301259,0,SZ,True
301258,0,SZ,True
301257,0,SZ,True
301256,0,SZ,True
301255,0,SZ,True
301252,0,SZ,True
301251,0,SZ,True
301248,0,SZ,True
301246,0,SZ,True
301239,0,SZ,True
301238,0,SZ,True
301237,0,SZ,True
301236,0,SZ,True
301235,0,SZ,True
301234,0,SZ,True
301233,0,SZ,True
301232,0,SZ,True
301231,0,SZ,True
301230,0,SZ,True
301229,0,SZ,True
301228,0,SZ,True
301227,0,SZ,True
301226,0,SZ,True
301225,0,SZ,True
301223,0,SZ,True
301222,0,SZ,True
301221,0,SZ,True
301220,0,SZ,True
301219,0,SZ,True
301218,0,SZ,True
301217,0,SZ,True
301216,0,SZ,True
301215,0,SZ,True
301213,0,SZ,True
301212,0,SZ,True
301211,0,SZ,True
301210,0,SZ,True
301209,0,SZ,True
301208,0,SZ,True
301207,0,SZ,True
301206,0,SZ,True
301205,0,SZ,True
301203,0,SZ,True
301202,0,SZ,True
301201,0,SZ,True
301200,0,SZ,True
301199,0,SZ,True
301198,0,SZ,True
301197,0,SZ,True
301196,0,SZ,True
301195,0,SZ,True
301193,0,SZ,True
301192,0,SZ,True
301191,0,SZ,True
301190,0,SZ,True
301189,0,SZ,True
301188,0,SZ,True
301187,0,SZ,True
301186,0,SZ,True
301185,0,SZ,True
301183,0,SZ,True
301182,0,SZ,True
301181,0,SZ,True
301180,0,SZ,True
301179,0,SZ,True
301178,0,SZ,True
301177,0,SZ,True
301176,0,SZ,True
301175,0,SZ,True
301173,0,SZ,True
301172,0,SZ,True
301171,0,SZ,True
301170,0,SZ,True
301169,0,SZ,True
301168,0,SZ,True
301167,0,SZ,True
301166,0,SZ,True
301165,0,SZ,True
301163,0,SZ,True
301162,0,SZ,True
301161,0,SZ,True
301160,0,SZ,True
301159,0,SZ,True
301158,0,SZ,True
301157,0,SZ,True
301156,0,SZ,True
301155,0,SZ,True
301153,0,SZ,True
301152,0,SZ,True
301151,0,SZ,True
301150,0,SZ,True
301149,0,SZ,True
301148,0,SZ,True
301141,0,SZ,True
301139,0,SZ,True
301138,0,SZ,True
301137,0,SZ,True
301136,0,SZ,True
301135,0,SZ,True
301133,0,SZ,True
301132,0,SZ,True
301131,0,SZ,True
301130,0,SZ,True
301129,0,SZ,True
301128,0,SZ,True
301127,0,SZ,True
301126,0,SZ,True
301125,0,SZ,True
301123,0,SZ,True
301122,0,SZ,True
301121,0,SZ,True
301120,0,SZ,True
301119,0,SZ,True
301118,0,SZ,True
301117,0,SZ,True
301116,0,SZ,True
301115,0,SZ,True
301113,0,SZ,True
